Date,Product_Category,Units_Sold,Unit_Price,Discount_Applied,Final_Price,Revenue,Marketing_Spend,Is_Weekend,Is_Holiday_Season,Macro_Economic_Index
2025-03-25,Eau de Toilette,31,85,0.0,85.0,2635.0,0.0,0,0,90.74
2025-03-25,Home Fragrance,33,45,0.1,40.5,1336.5,0.0,0,0,90.74
2025-03-25,Skincare Bundle,36,150,0.0,150.0,5400.0,0.0,0,0,90.74
2025-03-26,Eau de Parfum,69,120,0.0,120.0,8280.0,2500.0,0,0,90.71
2025-03-26,Eau de Toilette,33,85,0.0,85.0,2805.0,0.0,0,0,90.71
2025-03-26,Home Fragrance,43,45,0.2,36.0,1548.0,0.0,0,0,90.71
2025-03-26,Skincare Bundle,78,150,0.0,150.0,11700.0,0.0,0,0,90.71
2025-03-27,Eau de Parfum,61,120,0.0,120.0,7320.0,0.0,0,0,90.67
2025-03-27,Eau de Toilette,54,85,0.0,85.0,4590.0,0.0,0,0,90.67
2025-03-27,Home Fragrance,65,45,0.0,45.0,2925.0,1000.0,0,0,90.67
2025-03-27,Skincare Bundle,42,150,0.0,150.0,6300.0,0.0,0,0,90.67
2025-03-28,Eau de Parfum,39,120,0.0,120.0,4680.0,0.0,0,0,90.64
2025-03-28,Eau de Toilette,55,85,0.1,76.5,4207.5,,0,0,90.64
2025-03-28,Home Fragrance,71,45,0.1,40.5,2875.5,1000.0,0,0,90.64
2025-03-28,Skincare Bundle,58,150,0.3,105.0,6090.0,1000.0,0,0,90.64
2025-03-29,Eau de Parfum,44,120,0.0,120.0,5280.0,0.0,1,0,90.6
2025-03-29,Eau de Toilette,79,85,0.0,85.0,6715.0,0.0,1,0,90.6
2025-03-29,Home Fragrance,104,45,0.1,40.5,4212.0,0.0,1,0,90.6
2025-03-29,Skincare Bundle,69,150,0.0,150.0,10350.0,500.0,1,0,90.6
2025-03-30,Eau de Parfum,48,120,0.1,108.0,5184.0,0.0,1,0,90.57
2025-03-30,Eau de Toilette,112,85,0.0,85.0,9520.0,1000.0,1,0,90.57
2025-03-30,Home Fragrance,77,45,0.0,45.0,3465.0,0.0,1,0,90.57
2025-03-30,Skincare Bundle,58,150,0.0,150.0,8700.0,0.0,1,0,90.57
2025-03-31,Eau de Parfum,79,120,0.0,120.0,9480.0,0.0,0,0,90.53
2025-03-31,Eau de Toilette,73,85,0.1,76.5,5584.5,0.0,0,0,90.53
2025-03-31,Home Fragrance,31,45,0.1,40.5,1255.5,0.0,0,0,90.53
2025-03-31,Skincare Bundle,32,150,0.0,150.0,4800.0,0.0,0,0,90.53
2025-04-01,Eau de Parfum,41,120,0.0,120.0,4920.0,0.0,0,0,90.5
2025-04-01,Eau de Toilette,52,85,0.1,76.5,3978.0,0.0,0,0,90.5
2025-04-01,Home Fragrance,42,45,0.0,45.0,1890.0,0.0,0,0,90.5
2025-04-01,Skincare Bundle,86,150,0.0,150.0,12900.0,0.0,0,0,90.5
2025-04-02,Eau de Parfum,60,120,0.0,120.0,7200.0,500.0,0,0,90.47
2025-04-02,Eau de Toilette,35,85,0.0,85.0,2975.0,0.0,0,0,90.47
2025-04-02,Home Fragrance,44,45,0.2,36.0,1584.0,0.0,0,0,90.47
2025-04-02,Skincare Bundle,47,150,0.1,135.0,6345.0,0.0,0,0,90.47
2025-04-03,Eau de Parfum,59,120,0.0,120.0,7080.0,500.0,0,0,90.44
2025-04-03,Eau de Toilette,63,85,0.1,76.5,4819.5,500.0,0,0,90.44
2025-04-03,Home Fragrance,54,45,0.0,45.0,2430.0,500.0,0,0,90.44
2025-04-03,Skincare Bundle,41,150,0.0,150.0,6150.0,1000.0,0,0,90.44
2025-04-04,Eau de Parfum,90,120,0.0,120.0,10800.0,0.0,0,0,90.41
2025-04-04,Eau de Toilette,61,85,0.2,68.0,4148.0,0.0,0,0,90.41
2025-04-04,Home Fragrance,68,45,0.2,36.0,2448.0,500.0,0,0,90.41
2025-04-04,Skincare Bundle,56,150,0.0,150.0,8400.0,500.0,0,0,90.41
2025-04-05,Eau de Parfum,44,120,0.1,108.0,4752.0,0.0,1,0,90.38
2025-04-05,Eau de Toilette,61,85,0.0,85.0,5185.0,500.0,1,0,90.38
2025-04-05,Home Fragrance,73,45,0.0,45.0,3285.0,1000.0,1,0,90.38
2025-04-05,Skincare Bundle,80,150,0.3,105.0,8400.0,1000.0,1,0,90.38
2025-04-06,Eau de Parfum,54,120,0.0,120.0,6480.0,,1,0,90.36
2025-04-06,Eau de Toilette,101,85,0.1,76.5,7726.5,,1,0,90.36
2025-04-06,Home Fragrance,68,45,0.0,45.0,3060.0,0.0,1,0,90.36
2025-04-06,Skincare Bundle,57,150,0.1,135.0,7695.0,0.0,1,0,90.36
2025-04-07,Eau de Parfum,65,120,0.0,120.0,7800.0,0.0,0,0,90.33
2025-04-07,Eau de Toilette,57,85,0.0,85.0,4845.0,500.0,0,0,90.33
2025-04-07,Home Fragrance,48,45,0.0,45.0,2160.0,500.0,0,0,90.33
2025-04-07,Skincare Bundle,42,150,0.2,120.0,5040.0,0.0,0,0,90.33
2025-04-08,Eau de Parfum,64,120,0.0,120.0,7680.0,0.0,0,0,90.31
2025-04-08,Eau de Toilette,55,85,0.0,85.0,4675.0,1000.0,0,0,90.31
2025-04-08,Home Fragrance,32,45,0.0,45.0,1440.0,0.0,0,0,90.31
2025-04-08,Skincare Bundle,54,150,0.0,150.0,8100.0,0.0,0,0,90.31
2025-04-09,Eau de Parfum,51,120,0.1,108.0,5508.0,0.0,0,0,90.28
2025-04-09,Eau de Toilette,44,85,0.0,85.0,3740.0,0.0,0,0,90.28
2025-04-09,Home Fragrance,141,45,0.0,45.0,6345.0,2500.0,0,0,90.28
2025-04-09,Skincare Bundle,40,150,0.3,105.0,4200.0,0.0,0,0,90.28
2025-04-10,Eau de Parfum,41,120,0.0,120.0,4920.0,0.0,0,0,90.26
2025-04-10,Eau de Toilette,52,85,0.1,76.5,3978.0,500.0,0,0,90.26
2025-04-10,Home Fragrance,51,45,0.0,45.0,2295.0,0.0,0,0,90.26
2025-04-10,Skincare Bundle,38,150,0.0,150.0,5700.0,1000.0,0,0,90.26
2025-04-11,Eau de Parfum,64,120,0.0,120.0,7680.0,,0,0,90.24
2025-04-11,Eau de Toilette,33,85,0.0,85.0,2805.0,500.0,0,0,90.24
2025-04-11,Home Fragrance,51,45,0.0,45.0,2295.0,0.0,0,0,90.24
2025-04-11,Skincare Bundle,30,150,0.2,120.0,3600.0,0.0,0,0,90.24
2025-04-12,Eau de Parfum,72,120,0.2,96.0,6912.0,0.0,1,0,90.22
2025-04-12,Eau de Toilette,91,85,0.0,85.0,7735.0,0.0,1,0,90.22
2025-04-12,Home Fragrance,79,45,0.0,45.0,3555.0,2500.0,1,0,90.22
2025-04-12,Skincare Bundle,63,150,0.0,150.0,9450.0,0.0,1,0,90.22
2025-04-13,Eau de Parfum,86,120,0.0,120.0,10320.0,0.0,1,0,90.2
2025-04-13,Eau de Toilette,92,85,0.3,59.5,5474.0,0.0,1,0,90.2
2025-04-13,Home Fragrance,115,45,0.0,45.0,5175.0,2500.0,1,0,90.2
2025-04-13,Skincare Bundle,61,150,0.2,120.0,7320.0,500.0,1,0,90.2
2025-04-14,Eau de Parfum,45,120,0.1,108.0,4860.0,0.0,0,0,90.18
2025-04-14,Eau de Toilette,52,85,0.0,85.0,4420.0,,0,0,90.18
2025-04-14,Home Fragrance,31,45,0.0,45.0,1395.0,0.0,0,0,90.18
2025-04-14,Skincare Bundle,49,150,0.0,150.0,7350.0,0.0,0,0,90.18
2025-04-15,Eau de Parfum,36,120,0.0,120.0,4320.0,0.0,0,0,90.16
2025-04-15,Eau de Toilette,23,85,0.0,85.0,1955.0,0.0,0,0,90.16
2025-04-15,Home Fragrance,24,45,0.0,45.0,1080.0,0.0,0,0,90.16
2025-04-15,Skincare Bundle,48,150,0.0,150.0,7200.0,0.0,0,0,90.16
2025-04-16,Eau de Parfum,14,120,0.0,120.0,1680.0,0.0,0,0,90.14
2025-04-16,Eau de Toilette,54,85,0.0,85.0,4590.0,0.0,0,0,90.14
2025-04-16,Home Fragrance,42,45,0.3,31.5,1323.0,0.0,0,0,90.14
2025-04-16,Skincare Bundle,40,150,0.0,150.0,6000.0,0.0,0,0,90.14
2025-04-17,Eau de Parfum,34,120,0.0,120.0,4080.0,0.0,0,0,90.13
2025-04-17,Eau de Toilette,33,85,0.0,85.0,2805.0,0.0,0,0,90.13
2025-04-17,Home Fragrance,59,45,0.0,45.0,2655.0,0.0,0,0,90.13
2025-04-17,Skincare Bundle,69,150,0.0,150.0,10350.0,0.0,0,0,90.13
2025-04-18,Eau de Parfum,67,120,0.0,120.0,8040.0,0.0,0,0,90.11
2025-04-18,Eau de Toilette,78,85,0.0,85.0,6630.0,1000.0,0,0,90.11
2025-04-18,Home Fragrance,48,45,0.0,45.0,2160.0,500.0,0,0,90.11
2025-04-18,Skincare Bundle,55,150,0.2,120.0,6600.0,0.0,0,0,90.11
2025-04-19,Eau de Parfum,89,120,0.2,96.0,8544.0,0.0,1,0,90.1
2025-04-19,Eau de Toilette,100,85,0.0,85.0,8500.0,0.0,1,0,90.1
2025-04-19,Home Fragrance,70,45,0.1,40.5,2835.0,500.0,1,0,90.1
2025-04-19,Skincare Bundle,87,150,0.0,150.0,13050.0,500.0,1,0,90.1
2025-04-20,Eau de Parfum,73,120,0.1,108.0,7884.0,0.0,1,0,90.08
2025-04-20,Eau de Toilette,72,85,0.0,85.0,6120.0,500.0,1,0,90.08
2025-04-20,Home Fragrance,103,45,0.0,45.0,4635.0,0.0,1,0,90.08
2025-04-20,Skincare Bundle,80,150,0.0,150.0,12000.0,500.0,1,0,90.08
2025-04-21,Eau de Parfum,77,120,0.0,120.0,9240.0,0.0,0,0,90.07
2025-04-21,Eau de Toilette,38,85,0.0,85.0,3230.0,0.0,0,0,90.07
2025-04-21,Home Fragrance,44,45,0.0,45.0,1980.0,0.0,0,0,90.07
2025-04-21,Skincare Bundle,38,150,0.0,150.0,5700.0,0.0,0,0,90.07
2025-04-22,Eau de Parfum,53,120,0.1,108.0,5724.0,0.0,0,0,90.06
2025-04-22,Eau de Toilette,53,85,0.0,85.0,4505.0,0.0,0,0,90.06
2025-04-22,Home Fragrance,63,45,0.0,45.0,2835.0,0.0,0,0,90.06
2025-04-22,Skincare Bundle,61,150,0.0,150.0,9150.0,0.0,0,0,90.06
2025-04-23,Eau de Parfum,70,120,0.0,120.0,8400.0,0.0,0,0,90.05
2025-04-23,Eau de Toilette,42,85,0.0,85.0,3570.0,500.0,0,0,90.05
2025-04-23,Home Fragrance,67,45,0.0,45.0,3015.0,0.0,0,0,90.05
2025-04-23,Skincare Bundle,60,150,0.0,150.0,9000.0,0.0,0,0,90.05
2025-04-24,Eau de Parfum,35,120,0.3,84.0,2940.0,0.0,0,0,90.04
2025-04-24,Eau de Toilette,58,85,0.0,85.0,4930.0,0.0,0,0,90.04
2025-04-24,Home Fragrance,41,45,0.0,45.0,1845.0,500.0,0,0,90.04
2025-04-24,Skincare Bundle,61,150,0.2,120.0,7320.0,0.0,0,0,90.04
2025-04-25,Eau de Parfum,72,120,0.1,108.0,7776.0,1000.0,0,0,90.03
2025-04-25,Eau de Toilette,0,85,0.0,85.0,0.0,0.0,0,0,90.03
2025-04-25,Home Fragrance,95,45,0.0,45.0,4275.0,1000.0,0,0,90.03
2025-04-25,Skincare Bundle,49,150,0.1,135.0,6615.0,0.0,0,0,90.03
2025-04-26,Eau de Parfum,75,120,0.0,120.0,9000.0,2500.0,1,0,90.02
2025-04-26,Eau de Toilette,56,85,0.0,85.0,4760.0,500.0,1,0,90.02
2025-04-26,Home Fragrance,72,45,0.0,45.0,3240.0,0.0,1,0,90.02
2025-04-26,Skincare Bundle,94,150,0.0,150.0,14100.0,0.0,1,0,90.02
2025-04-27,Eau de Parfum,30,120,0.0,120.0,3600.0,0.0,1,0,90.02
2025-04-27,Eau de Toilette,65,85,0.1,76.5,4972.5,0.0,1,0,90.02
2025-04-27,Home Fragrance,56,45,0.0,45.0,2520.0,0.0,1,0,90.02
2025-04-27,Skincare Bundle,61,150,0.0,150.0,9150.0,0.0,1,0,90.02
2025-04-28,Eau de Parfum,52,120,0.2,96.0,4992.0,500.0,0,0,90.01
2025-04-28,Eau de Toilette,54,85,0.2,68.0,3672.0,0.0,0,0,90.01
2025-04-28,Home Fragrance,60,45,0.0,45.0,2700.0,0.0,0,0,90.01
2025-04-28,Skincare Bundle,47,150,0.0,150.0,7050.0,1000.0,0,0,90.01
2025-04-29,Eau de Parfum,48,120,0.0,120.0,5760.0,0.0,0,0,90.01
2025-04-29,Eau de Toilette,73,85,0.0,85.0,6205.0,500.0,0,0,90.01
2025-04-29,Home Fragrance,62,45,0.3,31.5,1953.0,0.0,0,0,90.01
2025-04-29,Skincare Bundle,55,150,0.2,120.0,6600.0,0.0,0,0,90.01
2025-04-30,Eau de Parfum,50,120,0.1,108.0,5400.0,0.0,0,0,90.0
2025-04-30,Eau de Toilette,39,85,0.2,68.0,2652.0,0.0,0,0,90.0
2025-04-30,Home Fragrance,31,45,0.3,31.5,976.5,500.0,0,0,90.0
2025-04-30,Skincare Bundle,35,150,0.0,150.0,5250.0,0.0,0,0,90.0
2025-05-01,Eau de Parfum,49,120,0.0,120.0,5880.0,0.0,0,0,90.0
2025-05-01,Eau de Toilette,56,85,0.3,59.5,3332.0,0.0,0,0,90.0
2025-05-01,Home Fragrance,29,45,0.0,45.0,1305.0,,0,0,90.0
2025-05-01,Skincare Bundle,70,150,0.0,150.0,10500.0,0.0,0,0,90.0
2025-05-02,Eau de Parfum,50,120,0.0,120.0,6000.0,0.0,0,0,90.0
2025-05-02,Eau de Toilette,97,85,0.0,85.0,8245.0,1000.0,0,0,90.0
2025-05-02,Home Fragrance,51,45,0.0,45.0,2295.0,0.0,0,0,90.0
2025-05-02,Skincare Bundle,11,150,0.0,150.0,1650.0,0.0,0,0,90.0
2025-05-03,Eau de Parfum,27,120,0.1,108.0,2916.0,,1,0,90.0
2025-05-03,Eau de Toilette,151,85,0.0,85.0,12835.0,0.0,1,0,90.0
2025-05-03,Home Fragrance,83,45,0.0,45.0,3735.0,0.0,1,0,90.0
2025-05-03,Skincare Bundle,59,150,0.1,135.0,7965.0,500.0,1,0,90.0
2025-05-04,Eau de Parfum,63,120,0.0,120.0,7560.0,0.0,1,0,90.0
2025-05-04,Eau de Toilette,106,85,0.3,59.5,6307.0,0.0,1,0,90.0
2025-05-04,Home Fragrance,90,45,0.2,36.0,3240.0,1000.0,1,0,90.0
2025-05-04,Skincare Bundle,61,150,0.0,150.0,9150.0,0.0,1,0,90.0
2025-05-05,Eau de Parfum,51,120,0.0,120.0,6120.0,1000.0,0,0,90.0
2025-05-05,Eau de Toilette,41,85,0.0,85.0,3485.0,500.0,0,0,90.0
2025-05-05,Home Fragrance,62,45,0.0,45.0,2790.0,500.0,0,0,90.0
2025-05-05,Skincare Bundle,41,150,0.0,150.0,6150.0,0.0,0,0,90.0
2025-05-06,Eau de Parfum,84,120,0.0,120.0,10080.0,1000.0,0,0,90.01
2025-05-06,Eau de Toilette,78,85,0.0,85.0,6630.0,,0,0,90.01
2025-05-06,Home Fragrance,49,45,0.0,45.0,2205.0,0.0,0,0,90.01
2025-05-06,Skincare Bundle,62,150,0.0,150.0,9300.0,0.0,0,0,90.01
2025-05-07,Eau de Parfum,31,120,0.1,108.0,3348.0,0.0,0,0,90.01
2025-05-07,Eau de Toilette,54,85,0.3,59.5,3213.0,0.0,0,0,90.01
2025-05-07,Home Fragrance,44,45,0.3,31.5,1386.0,500.0,0,0,90.01
2025-05-07,Skincare Bundle,80,150,0.0,150.0,12000.0,0.0,0,0,90.01
2025-05-08,Eau de Parfum,54,120,0.0,120.0,6480.0,1000.0,0,0,90.01
2025-05-08,Eau de Toilette,94,85,0.3,59.5,5593.0,0.0,0,0,90.01
2025-05-08,Home Fragrance,47,45,0.0,45.0,2115.0,0.0,0,0,90.01
2025-05-08,Skincare Bundle,47,150,0.0,150.0,7050.0,0.0,0,0,90.01
2025-05-09,Eau de Parfum,52,120,0.0,120.0,6240.0,0.0,0,0,90.02
2025-05-09,Eau de Toilette,98,85,0.0,85.0,8330.0,0.0,0,0,90.02
2025-05-09,Home Fragrance,46,45,0.0,45.0,2070.0,1000.0,0,0,90.02
2025-05-09,Skincare Bundle,74,150,0.0,150.0,11100.0,0.0,0,0,90.02
2025-05-10,Eau de Parfum,69,120,0.0,120.0,8280.0,0.0,1,0,90.03
2025-05-10,Eau de Toilette,48,85,0.0,85.0,4080.0,,1,0,90.03
2025-05-10,Home Fragrance,80,45,0.0,45.0,3600.0,0.0,1,0,90.03
2025-05-10,Skincare Bundle,62,150,0.3,105.0,6510.0,0.0,1,0,90.03
2025-05-11,Eau de Parfum,47,120,0.0,120.0,5640.0,500.0,1,0,90.03
2025-05-11,Eau de Toilette,67,85,0.1,76.5,5125.5,0.0,1,0,90.03
2025-05-11,Home Fragrance,77,45,0.3,31.5,2425.5,0.0,1,0,90.03
2025-05-11,Skincare Bundle,40,150,0.0,150.0,6000.0,0.0,1,0,90.03
2025-05-12,Eau de Parfum,28,120,0.2,96.0,2688.0,0.0,0,0,90.04
2025-05-12,Eau de Toilette,42,85,0.2,68.0,2856.0,0.0,0,0,90.04
2025-05-12,Home Fragrance,41,45,0.0,45.0,1845.0,1000.0,0,0,90.04
2025-05-12,Skincare Bundle,43,150,0.1,135.0,5805.0,500.0,0,0,90.04
2025-05-13,Eau de Parfum,114,120,0.0,120.0,13680.0,2500.0,0,0,90.05
2025-05-13,Eau de Toilette,61,85,0.1,76.5,4666.5,1000.0,0,0,90.05
2025-05-13,Home Fragrance,45,45,0.0,45.0,2025.0,0.0,0,0,90.05
2025-05-13,Skincare Bundle,62,150,0.1,135.0,8370.0,0.0,0,0,90.05
2025-05-14,Eau de Parfum,27,120,0.3,84.0,2268.0,0.0,0,0,90.06
2025-05-14,Eau de Toilette,52,85,0.0,85.0,4420.0,0.0,0,0,90.06
2025-05-14,Home Fragrance,55,45,0.0,45.0,2475.0,0.0,0,0,90.06
2025-05-14,Skincare Bundle,52,150,0.1,135.0,7020.0,1000.0,0,0,90.06
2025-05-15,Eau de Parfum,51,120,0.0,120.0,6120.0,500.0,0,0,90.07
2025-05-15,Eau de Toilette,105,85,0.0,85.0,8925.0,1000.0,0,0,90.07
2025-05-15,Home Fragrance,45,45,0.0,45.0,2025.0,0.0,0,0,90.07
2025-05-15,Skincare Bundle,58,150,0.1,135.0,7830.0,0.0,0,0,90.07
2025-05-16,Eau de Parfum,67,120,0.0,120.0,8040.0,0.0,0,0,90.09
2025-05-16,Eau de Toilette,111,85,0.0,85.0,9435.0,500.0,0,0,90.09
2025-05-16,Home Fragrance,79,45,0.0,45.0,3555.0,0.0,0,0,90.09
2025-05-16,Skincare Bundle,43,150,0.0,150.0,6450.0,0.0,0,0,90.09
2025-05-17,Eau de Parfum,68,120,0.0,120.0,8160.0,0.0,1,0,90.1
2025-05-17,Eau de Toilette,86,85,0.0,85.0,7310.0,500.0,1,0,90.1
2025-05-17,Home Fragrance,111,45,0.0,45.0,4995.0,1000.0,1,0,90.1
2025-05-17,Skincare Bundle,84,150,0.1,135.0,11340.0,500.0,1,0,90.1
2025-05-18,Eau de Parfum,80,120,0.3,84.0,6720.0,1000.0,1,0,90.11
2025-05-18,Eau de Toilette,132,85,0.1,76.5,10098.0,0.0,1,0,90.11
2025-05-18,Home Fragrance,80,45,0.0,45.0,3600.0,0.0,1,0,90.11
2025-05-18,Skincare Bundle,48,150,0.0,150.0,7200.0,0.0,1,0,90.11
2025-05-19,Eau de Parfum,41,120,0.0,120.0,4920.0,0.0,0,0,90.13
2025-05-19,Eau de Toilette,59,85,0.0,85.0,5015.0,0.0,0,0,90.13
2025-05-19,Home Fragrance,59,45,0.0,45.0,2655.0,0.0,0,0,90.13
2025-05-19,Skincare Bundle,92,150,0.0,150.0,13800.0,1000.0,0,0,90.13
2025-05-20,Eau de Parfum,67,120,0.0,120.0,8040.0,1000.0,0,0,90.15
2025-05-20,Eau de Toilette,64,85,0.0,85.0,5440.0,0.0,0,0,90.15
2025-05-20,Home Fragrance,63,45,0.0,45.0,2835.0,0.0,0,0,90.15
2025-05-20,Skincare Bundle,60,150,0.0,150.0,9000.0,0.0,0,0,90.15
2025-05-21,Eau de Parfum,66,120,0.0,120.0,7920.0,0.0,0,0,90.16
2025-05-21,Eau de Toilette,74,85,0.0,85.0,6290.0,500.0,0,0,90.16
2025-05-21,Home Fragrance,54,45,0.1,40.5,2187.0,500.0,0,0,90.16
2025-05-21,Skincare Bundle,12,150,0.0,150.0,1800.0,0.0,0,0,90.16
2025-05-22,Eau de Parfum,54,120,0.1,108.0,5832.0,500.0,0,0,90.18
2025-05-22,Eau de Toilette,160,85,0.0,85.0,13600.0,1000.0,0,0,90.18
2025-05-22,Home Fragrance,55,45,0.0,45.0,2475.0,500.0,0,0,90.18
2025-05-22,Skincare Bundle,35,150,0.0,150.0,5250.0,0.0,0,0,90.18
2025-05-23,Eau de Parfum,17,120,0.0,120.0,2040.0,0.0,0,0,90.2
2025-05-23,Eau de Toilette,77,85,0.2,68.0,5236.0,0.0,0,0,90.2
2025-05-23,Home Fragrance,47,45,0.0,45.0,2115.0,1000.0,0,0,90.2
2025-05-23,Skincare Bundle,59,150,0.0,150.0,8850.0,0.0,0,0,90.2
2025-05-24,Eau de Parfum,74,120,0.1,108.0,7992.0,0.0,1,0,90.22
2025-05-24,Eau de Toilette,96,85,0.0,85.0,8160.0,0.0,1,0,90.22
2025-05-24,Home Fragrance,71,45,0.1,40.5,2875.5,1000.0,1,0,90.22
2025-05-24,Skincare Bundle,86,150,0.0,150.0,12900.0,0.0,1,0,90.22
2025-05-25,Eau de Parfum,39,120,0.0,120.0,4680.0,0.0,1,0,90.24
2025-05-25,Eau de Toilette,89,85,0.0,85.0,7565.0,0.0,1,0,90.24
2025-05-25,Home Fragrance,125,45,0.0,45.0,5625.0,2500.0,1,0,90.24
2025-05-25,Skincare Bundle,70,150,0.1,135.0,9450.0,500.0,1,0,90.24
2025-05-26,Eau de Parfum,81,120,0.0,120.0,9720.0,0.0,0,0,90.27
2025-05-26,Eau de Toilette,48,85,0.0,85.0,4080.0,0.0,0,0,90.27
2025-05-26,Home Fragrance,71,45,0.0,45.0,3195.0,0.0,0,0,90.27
2025-05-26,Skincare Bundle,65,150,0.1,135.0,8775.0,0.0,0,0,90.27
2025-05-27,Eau de Parfum,48,120,0.0,120.0,5760.0,500.0,0,0,90.29
2025-05-27,Eau de Toilette,74,85,0.2,68.0,5032.0,0.0,0,0,90.29
2025-05-27,Home Fragrance,52,45,0.0,45.0,2340.0,1000.0,0,0,90.29
2025-05-27,Skincare Bundle,39,150,0.0,150.0,5850.0,0.0,0,0,90.29
2025-05-28,Eau de Parfum,41,120,0.1,108.0,4428.0,0.0,0,0,90.32
2025-05-28,Eau de Toilette,65,85,0.0,85.0,5525.0,0.0,0,0,90.32
2025-05-28,Home Fragrance,72,45,0.0,45.0,3240.0,0.0,0,0,90.32
2025-05-28,Skincare Bundle,39,150,0.0,150.0,5850.0,0.0,0,0,90.32
2025-05-29,Eau de Parfum,48,120,0.0,120.0,5760.0,0.0,0,0,90.34
2025-05-29,Eau de Toilette,78,85,0.0,85.0,6630.0,1000.0,0,0,90.34
2025-05-29,Home Fragrance,66,45,0.0,45.0,2970.0,1000.0,0,0,90.34
2025-05-29,Skincare Bundle,80,150,0.0,150.0,12000.0,1000.0,0,0,90.34
2025-05-30,Eau de Parfum,69,120,0.0,120.0,8280.0,1000.0,0,0,90.37
2025-05-30,Eau de Toilette,113,85,0.0,85.0,9605.0,2500.0,0,0,90.37
2025-05-30,Home Fragrance,35,45,0.1,40.5,1417.5,0.0,0,0,90.37
2025-05-30,Skincare Bundle,64,150,0.1,135.0,8640.0,,0,0,90.37
2025-05-31,Eau de Parfum,63,120,0.1,108.0,6804.0,500.0,1,0,90.39
2025-05-31,Eau de Toilette,115,85,0.0,85.0,9775.0,0.0,1,0,90.39
2025-05-31,Home Fragrance,65,45,0.0,45.0,2925.0,0.0,1,0,90.39
2025-05-31,Skincare Bundle,52,150,0.0,150.0,7800.0,0.0,1,0,90.39
2025-06-01,Eau de Parfum,62,120,0.2,96.0,5952.0,0.0,1,0,90.42
2025-06-01,Eau de Toilette,81,85,0.1,76.5,6196.5,0.0,1,0,90.42
2025-06-01,Home Fragrance,88,45,0.0,45.0,3960.0,0.0,1,0,90.42
2025-06-01,Skincare Bundle,57,150,0.0,150.0,8550.0,0.0,1,0,90.42
2025-06-02,Eau de Parfum,52,120,0.0,120.0,6240.0,0.0,0,0,90.45
2025-06-02,Eau de Toilette,104,85,0.0,85.0,8840.0,0.0,0,0,90.45
2025-06-02,Home Fragrance,62,45,0.2,36.0,2232.0,0.0,0,0,90.45
2025-06-02,Skincare Bundle,57,150,0.0,150.0,8550.0,0.0,0,0,90.45
2025-06-03,Eau de Parfum,41,120,0.0,120.0,4920.0,0.0,0,0,90.48
2025-06-03,Eau de Toilette,54,85,0.0,85.0,4590.0,0.0,0,0,90.48
2025-06-03,Home Fragrance,37,45,0.0,45.0,1665.0,500.0,0,0,90.48
2025-06-03,Skincare Bundle,68,150,0.0,150.0,10200.0,0.0,0,0,90.48
2025-06-04,Eau de Parfum,69,120,0.2,96.0,6624.0,2500.0,0,0,90.51
2025-06-04,Eau de Toilette,62,85,0.0,85.0,5270.0,1000.0,0,0,90.51
2025-06-04,Home Fragrance,69,45,0.0,45.0,3105.0,0.0,0,0,90.51
2025-06-04,Skincare Bundle,61,150,0.0,150.0,9150.0,500.0,0,0,90.51
2025-06-05,Eau de Parfum,52,120,0.2,96.0,4992.0,1000.0,0,0,90.55
2025-06-05,Eau de Toilette,85,85,0.0,85.0,7225.0,0.0,0,0,90.55
2025-06-05,Home Fragrance,75,45,0.2,36.0,2700.0,1000.0,0,0,90.55
2025-06-05,Skincare Bundle,73,150,0.0,150.0,10950.0,1000.0,0,0,90.55
2025-06-06,Eau de Parfum,48,120,0.2,96.0,4608.0,0.0,0,0,90.58
2025-06-06,Eau de Toilette,99,85,0.0,85.0,8415.0,0.0,0,0,90.58
2025-06-06,Home Fragrance,49,45,0.1,40.5,1984.5,1000.0,0,0,90.58
2025-06-06,Skincare Bundle,37,150,0.2,120.0,4440.0,0.0,0,0,90.58
2025-06-07,Eau de Parfum,105,120,0.1,108.0,11340.0,500.0,1,0,90.61
2025-06-07,Eau de Toilette,128,85,0.0,85.0,10880.0,0.0,1,0,90.61
2025-06-07,Home Fragrance,55,45,0.0,45.0,2475.0,1000.0,1,0,90.61
2025-06-07,Skincare Bundle,96,150,0.0,150.0,14400.0,1000.0,1,0,90.61
2025-06-08,Eau de Parfum,50,120,0.0,120.0,6000.0,0.0,1,0,90.65
2025-06-08,Eau de Toilette,94,85,0.1,76.5,7191.0,1000.0,1,0,90.65
2025-06-08,Home Fragrance,37,45,0.1,40.5,1498.5,0.0,1,0,90.65
2025-06-08,Skincare Bundle,77,150,0.0,150.0,11550.0,0.0,1,0,90.65
2025-06-09,Eau de Parfum,57,120,0.0,120.0,6840.0,0.0,0,0,90.68
2025-06-09,Eau de Toilette,102,85,0.1,76.5,7803.0,0.0,0,0,90.68
2025-06-09,Home Fragrance,33,45,0.0,45.0,1485.0,0.0,0,0,90.68
2025-06-09,Skincare Bundle,43,150,0.2,120.0,5160.0,0.0,0,0,90.68
2025-06-10,Eau de Parfum,60,120,0.0,120.0,7200.0,0.0,0,0,90.72
2025-06-10,Eau de Toilette,62,85,0.0,85.0,5270.0,0.0,0,0,90.72
2025-06-10,Home Fragrance,46,45,0.1,40.5,1863.0,1000.0,0,0,90.72
